Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Luke Williams","- - -",6,11,0,1,0,1,0,0.36363636,0,0.14285714,0.09090909,0.09090909,0.09090909,0.08021213249726729,0.062,-57.99685152861079,0.1923759519122541,-1.9704064445505338,-0.48412612080574036,-0.20808178851912798,"Luke Williams",19931,663897
"Vidal Bruján","TBR",31,71,0,11,5,2,0.04225352,0.26760563,0.03076924,0.26086957,0.18461538,0.24285714,0.21538462,0.21212911094938006,0.197,32.630819047075185,0.26445661345496774,-5.47610381475918,0.9336178004741669,-0.211084673304916,"Vidal Brujan",20536,660644
"César Salazar","HOU",13,19,0,1,0,0,0.05263158,0.31578947,0,0.16666667,0.11111111,0.15789474,0.11111111,0.12948515540675112,0.172,-28.307908044115386,-0.12287216214463115,-3.0486523987461003,0.2500776946544647,-0.21462415611080388,"Cesar Salazar",21587,663967
"Jonathan Schoop","DET",55,151,0,15,7,0,0.08609272,0.24503311,0.05882353,0.28712871,0.21323529,0.2781457,0.27205882,0.2484897276423625,0.281,52.92196909414343,0.5407822160050273,-7.990806551007395,0.638617679476738,-0.21830263833641225,"Jonathan Schoop",11265,570731
"Alan Trejo","COL",71,188,3,18,22,5,0.06382979,0.2393617,0.11560694,0.2992126,0.23699422,0.28342246,0.35260116,0.2773685917497319,0.284,56.323072314921845,1.0026620351709425,-9.118264607178753,0.5431272983551025,-0.22220168670574428,"Alan Trejo",20056,676701
"Enmanuel Valdez","BOS",33,101,4,9,11,4,0.04950495,0.26732673,0.17021277,0.28571429,0.23404255,0.28,0.40425532,0.2955280488729477,0.255,79.40893676458562,0.6263363342732191,-1.8696075840455801,-3.8734418153762817,-0.22846892256100457,"Enmanuel Valdez",21716,665839
"Carson Kelly","- - -",40,110,1,8,6,1,0.09090909,0.26363636,0.06060606,0.3,0.22222222,0.29090909,0.28282828,0.2597671302882108,0.243,59.63715174991637,-0.6134734507650137,-6.0643367829746,0.04626889526844025,-0.2291939404515801,"Carson Kelly",13620,608348
"Adam Engel","SDP",5,6,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0.085,-100,-0.42118266224861145,-1.9741844802240585,-0.5246317330747843,-0.22937900309002127,"Adam Engel",15082,641553
"Jason Vosler","CIN",20,65,3,6,10,0,0.04615385,0.38461538,0.20967742,0.20588235,0.16129032,0.2,0.37096774,0.2413673547598032,0.216,41.68522679081747,0.8466316186822951,-3.8253625676927445,-0.6842504739761353,-0.23114815635610755,"Jason Vosler",16686,613564
"Brett Sullivan","SDP",21,49,1,4,5,0,0.02040816,0.26530612,0.12765957,0.20588235,0.17021277,0.18367347,0.29787234,0.2033011548373164,0.228,26.879628824618283,0.16187974764034152,-4.254280391447337,0.277393639087677,-0.23192455940899048,"Brett Sullivan",18217,664954
"Ehire Adrianza","ATL",5,11,0,0,0,0,0.09090909,0.36363636,0,0,0,0.09090909,0,0.06323191252621738,0.157,-74.16127377519213,-0.007624051067978144,-2.3689428444686276,-0.3647899776697159,-0.23597336870949656,"Ehire Adrianza",8418,501303
"Trey Cabbage","LAA",15,41,1,4,6,0,0,0.53658537,0.15,0.38888889,0.2,0.19512195,0.35,0.2260050133961003,0.187,35.410058615267346,-0.751678878441453,-3.9298949827465615,0.1344597339630127,-0.239005481227832,"Trey Cabbage",21078,663550
"Ildemaro Vargas","WSN",67,218,4,24,25,0,0.05504587,0.05963303,0.11764706,0.23404255,0.23529412,0.2764977,0.35294118,0.27415953281288324,0.3,69.31395021731369,-1.464264948386699,-9.709590828798348,-0.05607485771179199,-0.23989306212472694,"Ildemaro Vargas",13324,545121
"David Hamilton","BOS",15,39,0,2,0,2,0.15384615,0.25641026,0.06060606,0.17391304,0.12121212,0.25641026,0.18181818,0.2160427906574347,0.222,24.4488340126831,-0.08217506483197212,-3.618404664488952,-0.1386907696723938,-0.2420120574654377,"David Hamilton",27531,666152
"Ji Man Choi","- - -",30,92,6,12,11,0,0.07608696,0.32608696,0.26190476,0.18367347,0.17857143,0.23913043,0.44047619,0.2857378805461137,0.348,76.11514836823612,0.6085113901644945,-2.0999379781122736,-3.5302018374204636,-0.2519705201886983,"Ji Man Choi",5452,596847
"Joey Wendle","MIA",92,275,1,29,16,5,0.04,0.21818182,0.09375,0.28787879,0.2265625,0.26102941,0.3203125,0.2532503646524513,0.263,55.26551822320743,0.7035493683069944,-14.459461650567636,2.625390410423279,-0.2541665632173464,"Joey Wendle",13853,621563
"Jared Young","CHC",13,39,1,7,5,2,0.07692308,0.28205128,0.2,0.2173913,0.17142857,0.25641026,0.37142857,0.2718738623154469,0.256,68.63848962408044,0.4466316499747336,-1.0609190383557987,-2.8411060571670532,-0.2581927437514032,"Jared Young",20404,676724
"Korey Lee","CHW",5,19,0,1,0,0,0.15789474,0.31578947,0,0.1,0.0625,0.21052632,0.0625,0.15626245109658493,0.227,-11.509645320553545,-0.030496204271912575,-2.5732289277852707,-0.7113443166017532,-0.2631744956243937,"Korey Lee",25543,686676
"Hanser Alberto","CHW",30,90,3,11,16,0,0.04444444,0.14444444,0.1707317,0.2238806,0.2195122,0.26136364,0.3902439,0.2791640873659741,0.27,73.47072348479404,-0.7143607302568853,-3.5798751131130016,-2.1726903915405273,-0.26702114715417374,"Hanser Alberto",11902,593643
"Terrin Vavra","BAL",27,56,0,9,5,1,0.08928571,0.21428571,0,0.32432432,0.24489796,0.31481481,0.24489796,0.2604769755292822,0.309,62.35766648782051,-0.02960882941260934,-2.5594848699903676,-2.0543267130851746,-0.26948485010426093,"Terrin Vavra",24400,679631
"Bligh Madris","HOU",12,30,0,4,0,0,0.13333333,0.23333333,0.03846154,0.21052632,0.15384615,0.26666667,0.19230769,0.22243507901827494,0.29,35.96234114624096,-0.15336835896596313,-2.4590077203799017,-1.2893762290477753,-0.27190672856403586,"Bligh Madris",20054,676632
"Chris Owings","PIT",11,25,0,0,0,0,0,0.48,0,0.30769231,0.16,0.16,0.16,0.14117335319519042,0.129,-22.53410614091946,-0.030496204271912575,-3.806281943118804,0.21628034859895706,-0.2742675953939132,"Chris Owings",10030,572008
"Abraham Almonte","NYM",8,16,0,1,0,0,0.0625,0.5,0.06666666,0.14285714,0.06666667,0.125,0.13333333,0.1212124302983284,0.184,-28.931442358660064,-0.007624051067978144,-2.5502891969142603,-0.7402146458625793,-0.27472038432929996,"Abraham Almonte",5486,501659
"Hunter Dozier","KCR",29,91,2,8,9,2,0.08791209,0.31868132,0.12195122,0.25,0.18292683,0.25274725,0.30487805,0.24676160235981365,0.243,47.9794780958607,0.8627671105787158,-4.818572806995919,-1.0570564568042755,-0.2758966593028068,"Hunter Dozier",15117,641531
"Jonah Bride","OAK",37,100,0,8,6,0,0.1,0.2,0.03614458,0.21538462,0.1686747,0.28282828,0.20481928,0.2353073810086106,0.327,48.80446531863922,-1.8117838674224913,-7.956003898927122,1.74311563372612,-0.2788232667842665,"Jonah Bride",24703,681146
"Edwin Ríos","CHC",18,34,1,3,2,0,0.14705882,0.47058824,0.14285714,0.09090909,0.07142857,0.23529412,0.21428571,0.21919436489834504,0.274,33.171289924525304,-0.04574430640786886,-2.8463524131444102,-1.1498149186372757,-0.28447073745992874,"Edwin Rios",18316,621458
"Jacob Stallings","MIA",69,210,2,15,14,0,0.10952381,0.23809524,0.08888889,0.25384615,0.19444444,0.29326923,0.28333333,0.26402648939536166,0.265,62.52069313913291,-4.373578502330929,-14.074683191900416,4.086739629507065,-0.28909558196776025,"Jacob Stallings",13723,607732
"Francisco Mejía","TBR",50,160,5,22,19,0,0.0375,0.2375,0.17333333,0.26605505,0.22666667,0.25786164,0.4,0.27981102429096055,0.241,79.42949587357431,-0.8117839419282973,-4.761806671008198,-3.663538932800293,-0.2947440441537771,"Francisco Mejia",16403,642336
"Luis García","WSN",100,407,6,46,42,8,0.05159705,0.12530713,0.1031746,0.2804878,0.25925926,0.29310345,0.36243386,0.282876209123635,0.305,75.18257301342732,-3.5090152858756483,-15.958790443393042,-0.8042598962783813,-0.3011055556045379,"Luis Garcia",20391,671277
"Yuli Gurriel","MIA",86,296,3,27,20,4,0.0777027,0.13851351,0.10820896,0.28070175,0.25,0.30743243,0.35820896,0.28890955285961123,0.271,79.27355951588649,0.37394051207229495,-7.187887245128394,-5.834747612476349,-0.3020337134594098,"Yuli Gurriel",19198,493329
"Blake Rutherford","WSN",15,34,0,4,2,0,0.02941176,0.29411765,0,0.26086957,0.18181818,0.20588235,0.18181818,0.17616328772376566,0.169,3.336623841873629,-0.35336836939677596,-4.404265574912672,0.20371070504188538,-0.3048886678523562,"Blake Rutherford",19957,666164
"Jesús Aguilar","OAK",36,115,5,8,9,0,0.06956522,0.26956522,0.16346153,0.26086957,0.22115385,0.28070175,0.38461538,0.2815237082540989,0.244,80.76075697891906,-1.5753531507216394,-4.230695351196231,-2.7920525074005127,-0.3084518292738882,"Jesus Aguilar",11342,542583
"Starling Marte","NYM",86,341,5,38,28,24,0.04692082,0.20234604,0.07619047,0.30290456,0.24761905,0.30088496,0.32380952,0.27779036848502753,0.315,76.4868185302414,4.144352976232767,-5.738358598524769,-8.883183479309082,-0.3099012822155437,"Starling Marte",9241,516782
"Lenyn Sosa","CHW",35,115,5,8,12,0,0.00869565,0.22608696,0.16216216,0.2,0.18918919,0.19642857,0.35135135,0.23146491444536618,0.292,40.48911779145386,-0.10673671495169401,-8.320248896417285,1.28034308552742,-0.3101658764162576,"Lenyn Sosa",22896,672820
"Omar Narváez","NYM",35,104,1,10,6,0,0.10576923,0.15384615,0.06741573,0.22666667,0.20224719,0.2815534,0.26966292,0.2499087528117652,0.324,57.715135436909335,-0.39060127967968583,-5.810967489847714,-0.8938043117523193,-0.3188281655488302,"Omar Narvaez",13338,553882
"Yonathan Daza","COL",24,80,0,8,7,1,0.0375,0.1625,0.08108108,0.32258065,0.27027027,0.30379747,0.35135135,0.2864314657223376,0.253,62.424777471546136,-0.43723291624337435,-4.142349640399075,-1.8110637962818146,-0.32476101409460284,"Yonathan Daza",15794,602074
"Brian Serven","COL",11,23,0,0,1,0,0,0.43478261,0.04347826,0.23076923,0.13043478,0.13043478,0.17391304,0.1308049896489019,0.133,-42.35289839980123,-0.1152481036260724,-4.150814491974154,0.09869682788848877,-0.32718146562281536,"Brian Serven",19422,661531
"Jose Barrero","CIN",46,149,2,15,17,3,0.10067114,0.29530201,0.10526316,0.30681818,0.21804511,0.29530201,0.32330827,0.2762351704123836,0.276,65.16046557386387,0.3984169838950038,-5.999947221860051,-2.3239699602127075,-0.3287174884245565,"Jose Barrero",23378,676480
"Masyn Winn","STL",12,41,0,3,1,1,0,0.24390244,0.04878049,0.22580645,0.17073171,0.17073171,0.2195122,0.1682771458858397,0.205,0.5234119757897308,0.16187974764034152,-4.865192000412916,0.1486109495162964,-0.3328160060839405,"Masyn Winn",27479,691026
"Edward Olivares","KCR",85,308,6,37,20,9,0.05194805,0.16883117,0.15492958,0.28070175,0.24647887,0.2987013,0.40140845,0.3014443250743108,0.325,85.78986113561794,0.056136822793632746,-5.19657669696149,-8.685040950775146,-0.3339031369203319,"Edward Olivares",19698,658668
"Luken Baker","STL",16,41,1,3,1,0,0.02439024,0.41463415,0.075,0.31818182,0.2,0.2195122,0.275,0.2165174004508228,0.244,33.001830072052535,0.1390075944364071,-3.24675999073736,-1.4888616800308228,-0.3347181281741668,"Luken Baker",21497,663609
"Juan Yepez","STL",20,46,2,5,2,0,0.06521739,0.2826087,0.16666667,0.25925926,0.21428571,0.2826087,0.38095238,0.2904529403085294,0.318,82.77995411650096,-1.2974231848493218,-2.2737663314158043,-2.68303906917572,-0.3399406050255641,"Juan Yepez",18400,660766
"Taylor Motter","STL",29,82,0,3,2,0,0.06097561,0.37804878,0.03947369,0.28888889,0.17105263,0.23170732,0.21052632,0.20436964020496462,0.233,24.823182596909795,0.2780151888728142,-7.320139560537299,1.142836332321167,-0.34037783830878643,"Taylor Motter",12399,600301
"Everson Pereira","NYY",10,39,0,2,4,1,0.07692308,0.41025641,0.02857143,0.21052632,0.11428571,0.20512821,0.14285714,0.17187637243515405,0.268,2.5018300314325637,0.14663164550438523,-4.416844113600568,-0.35794196277856827,-0.343677437302682,"Everson Pereira",23695,677592
"Cooper Hummel","SEA",10,26,0,2,0,1,0.07692308,0.34615385,0.04347826,0.14285714,0.08695652,0.19230769,0.13043478,0.16319079124010527,0.257,-1.7456966680868098,-0.33049620129168034,-3.505352512186204,-0.8723104894161224,-0.3484438246803728,"Cooper Hummel",19458,669450
"Brett Baty","NYM",86,311,7,33,27,2,0.08681672,0.27652733,0.11510791,0.28494624,0.21582734,0.28896104,0.33093525,0.27600279605233824,0.3,75.28331068456806,-0.6413076198659837,-10.11591088780909,-3.905294179916382,-0.3511689136620782,"Brett Baty",26123,683146
"Clint Frazier","CHW",33,76,0,10,3,4,0.13157895,0.30263158,0.04545454,0.30232558,0.1969697,0.30263158,0.24242424,0.2562399624209655,0.258,57.61983124690192,-0.20247038500383496,-4.068017319773185,-2.0532836318016052,-0.35171368526472,"Clint Frazier",15983,640449
"Avisaíl García","MIA",37,118,3,8,12,2,0.05084746,0.33050847,0.12962962,0.25757576,0.18518519,0.24137931,0.31481481,0.2410102911617445,0.296,47.024719580143746,0.2475189846009016,-7.457356376288221,-0.18261539936065674,-0.36500747072923545,"Avisail Garcia",5760,541645
"Santiago Espinal","TOR",74,211,2,26,21,2,0.07582938,0.12796209,0.07936508,0.25465839,0.22751323,0.29665072,0.30687831,0.2694723786642918,0.289,68.5802284445431,-0.0023852037265896797,-7.958850175980794,-2.9509360790252686,-0.36860037459960454,"Santiago Espinal",19997,669289
"Brendan Rodgers","COL",20,84,0,8,10,0,0.04761905,0.28571429,0.07692307,0.31481481,0.21794872,0.27380952,0.29487179,0.2543590750013079,0.287,40.831597158181296,-0.03723291773349047,-6.163267984645871,-0.3950183093547821,-0.37168798496683647,"Brendan Rodgers",17907,663898
"Tyler Stephenson","CIN",119,443,10,50,44,0,0.09706546,0.2731377,0.12405063,0.32830189,0.24556962,0.32505643,0.36962025,0.30619742540545475,0.31,85.33296784498957,-4.397948439698666,-12.406543158571433,-6.29824223741889,-0.37359303064705784,"Tyler Stephenson",17988,663886
"Coco Montes","COL",18,41,1,3,3,0,0.04878049,0.29268293,0.13157894,0.24,0.18421053,0.24390244,0.31578947,0.2472960236595898,0.207,36.07630022659739,-0.15336835896596313,-3.3837669034325453,-1.837735876441002,-0.3832567365328817,"Coco Montes",21547,663796
"Christian Arroyo","BOS",66,206,3,23,24,1,0.03398058,0.2184466,0.12820513,0.29530201,0.24102564,0.26829268,0.36923077,0.27423132367250397,0.269,64.68331050918799,-2.3380137626081705,-11.069373547692138,0.18263506889343262,-0.38338957403758867,"Christian Arroyo",16434,624414
"C.J. Cron","- - -",70,274,12,38,37,0,0.0620438,0.23357664,0.18897638,0.28888889,0.2519685,0.29927007,0.44094488,0.3169105672923318,0.338,85.53425621078676,-5.442194961942732,-10.254932304868424,-2.9677266776561737,-0.3940758634179601,"C.J. Cron",12546,543068
"Michael Busch","LAD",24,77,2,9,7,1,0.1038961,0.31168831,0.13235294,0.23255814,0.17647059,0.25974026,0.30882353,0.253025226004712,0.27,57.151874228542525,0.48563924292102456,-3.5809742881511433,-2.9777864813804626,-0.3953580902575778,"Michael Busch",26319,683737
"Jordyn Adams","LAA",10,14,0,0,0,0,0,0.42857143,0,0.25,0.14285714,0.14285714,0.14285714,0.12604763678142003,0.141,-33.70549580185671,-0.015248102135956287,-2.2617768024172564,-2.1812019906938076,-0.3959886586970742,"Jordyn Adams",23788,677941
"Gavin Sheets","CHW",92,264,9,20,31,0,0.08712121,0.19318182,0.14285715,0.23333333,0.21428571,0.28409091,0.35714286,0.27850690279298157,0.277,73.016313038511,0.16542911296710372,-8.384054684773202,-4.620511412620544,-0.3966936720352888,"Gavin Sheets",19901,657757
"Jonathan Araúz","NYM",22,63,2,2,6,0,0.07936508,0.26984127,0.10714286,0.13513514,0.125,0.19672131,0.23214286,0.19508325955906852,0.239,20.80311438203989,0.023759490810334682,-6.12601228581144,0.008510679006576538,-0.39852254251877,"Jonathan Arauz",20275,660620
"Jon Singleton","- - -",28,93,2,11,11,0,0.13978495,0.22580645,0.1125,0.19298246,0.1625,0.27956989,0.275,0.2563766779438142,0.304,59.10539249736859,-0.6601050575263798,-5.3372621464276815,-1.8229265287518501,-0.3987819868525857,"Jon Singleton",10441,572138
"Eric Hosmer","CHC",31,100,2,7,14,0,0.06,0.25,0.09574468,0.29850746,0.23404255,0.28,0.32978723,0.26915174901485445,0.249,66.80578922315394,-1.0753531507216394,-5.166760240902831,-2.2395215928554535,-0.4024063866888037,"Eric Hosmer",3516,543333
"Joshua Palacios","PIT",66,196,6,18,27,3,0.05102041,0.18877551,0.160221,0.23021583,0.20994475,0.25773196,0.37016575,0.27120624436545615,0.308,65.01233497507201,-0.9592176796868443,-9.411643681313063,-1.242632508277893,-0.4029063695257787,"Joshua Palacios",19818,641943
"Colton Cowser","BAL",26,77,0,15,4,1,0.16883117,0.28571429,0.03278688,0.175,0.1147541,0.28571429,0.14754098,0.22588156957130928,0.302,38.43666391601424,0.6475189458578825,-5.041633195014644,-1.6873796582221985,-0.4090046347302044,"Colton Cowser",29591,681297
"Seth Brown","OAK",88,307,12,26,43,2,0.0781759,0.27361564,0.18345324,0.25,0.20863309,0.2745098,0.39208633,0.28817784630395227,0.318,85.36176248806278,-2.2633775705471635,-7.656767771648117,-7.0165815353393555,-0.4164139654007895,"Seth Brown",18171,664913
"Isan Díaz","- - -",8,26,0,0,1,0,0.07692308,0.34615385,0,0.06666667,0.04166667,0.11538462,0.04166667,0.0874398281941047,0.125,-50.61121325511355,-0.12287215469405055,-5.030441781359767,-0.04000486806035042,-0.4185683304252164,"Isan Diaz",17922,656371
"Salvador Perez","KCR",120,494,19,51,57,0,0.03643725,0.23684211,0.16557735,0.28658537,0.24618736,0.28947368,0.41176471,0.29705756670627437,0.325,82.75663590533246,-3.654781151097268,-13.877905048084557,-7.2297139167785645,-0.41995847372794903,"Salvador Perez",7304,521692
"Sandy León","TEX",22,44,0,4,4,0,0.02272727,0.45454545,0.04878049,0.28571429,0.14634146,0.18604651,0.19512195,0.17298273846160533,0.172,-0.6832889443028329,-0.44574431236833334,-5.76247603970813,0.05164609104394913,-0.42009482958041033,"Sandy Leon",5273,506702
"Kevin Smith","OAK",34,102,4,11,8,1,0.02941176,0.33333333,0.13829787,0.25,0.19148936,0.21649485,0.32978723,0.23527988269157016,0.24,48.7854516000708,0.17801518738269806,-6.091416810244858,-1.6356629133224487,-0.4232514921654374,"Kevin Smith",20242,675656
"Nick Gordon","MIN",34,93,2,13,7,0,0.01075269,0.11827957,0.14285714,0.17948718,0.17582418,0.18478261,0.31868132,0.2125361432199893,0.292,29.087386829694765,0.6313835880719125,-7.283437733091894,-0.18028251826763153,-0.4277073085695212,"Nick Gordon",16337,624503
"Luke Voit","MIL",22,74,0,5,4,2,0.05405405,0.36486486,0.04411764,0.36585366,0.22058824,0.28378378,0.26470588,0.25071761575905055,0.285,52.90728749352872,-0.2372329132631421,-4.5325553646297525,-2.269038498401642,-0.4297406761706419,"Luke Voit",14811,572228
"Jorge Alfaro","- - -",18,52,1,2,4,0,0.03846154,0.28846154,0.14583334,0.1875,0.14583333,0.21153846,0.29166667,0.22284313348623422,0.266,23.080223168126867,-0.9457443421706557,-5.816963276708324,-0.2760767675936222,-0.43232720404703656,"Jorge Alfaro",12180,595751
"Kyle Stowers","BAL",14,33,0,1,0,0,0.09090909,0.36363636,0,0.11111111,0.06666667,0.15151515,0.06666667,0.11670666752439557,0.196,-37.05235089171786,-0.23812025832012296,-5.66606110579977,0.12855687737464905,-0.4403814999221351,"Kyle Stowers",26151,669065
"Matt Carpenter","SDP",72,221,4,16,29,1,0.16742081,0.28054299,0.12921349,0.23275862,0.1741573,0.31363636,0.30337079,0.2831001815470782,0.306,80.6054264292561,-0.011698766611516476,-5.294726067292144,-6.600934743881226,-0.44255154948159814,"Matt Carpenter",8090,572761
"Jordan Walker","STL",90,352,12,34,39,6,0.07954545,0.23011364,0.16352201,0.32300885,0.2672956,0.33522727,0.43081761,0.3333129955624992,0.322,111.63607866891594,-2.4785192306153476,2.5699493565616356,-18.90999412536621,-0.44445507151096236,"Jordan Walker",27475,691023
"Derek Hill","WSN",13,50,0,3,1,1,0.06,0.22,0.02127659,0.22222222,0.17021277,0.22,0.19148936,0.19013670325279236,0.226,12.744418968103592,0.32375951018184423,-5.053655625423627,-1.087574079632759,-0.44476367473666456,"Derek Hill",16947,656537
"Eduardo Escobar","- - -",78,243,5,29,26,2,0.0617284,0.23868313,0.12888889,0.28658537,0.23111111,0.2768595,0.36,0.27622386369823426,0.25,72.61705189849178,-1.4176333118230104,-9.442169543788125,-3.2986401822417974,-0.4473681664158161,"Eduardo Escobar",6153,500871
"Tucupita Marcano","PIT",75,220,3,16,18,5,0.04545455,0.15909091,0.12376237,0.26506024,0.23267327,0.2764977,0.35643564,0.2750374477030495,0.293,67.59174557172497,0.12980050640180707,-8.6581715362896,-3.339444637298584,-0.45611137060107076,"Tucupita Marcano",22871,672779
"Kyle Lewis","ARI",16,54,1,2,2,0,0.05555556,0.38888889,0.09803921,0.24137931,0.15686275,0.2037037,0.25490196,0.20354341246463634,0.215,21.56051272024219,-0.06099240854382515,-5.281813995313859,-1.1934910267591476,-0.46463848098064303,"Kyle Lewis",19508,641786
"Mike Brosseau","MIL",29,78,4,4,8,0,0.05128205,0.25641026,0.19178082,0.2244898,0.20547945,0.25641026,0.39726027,0.2815114213870122,0.261,73.63964272214254,-0.606736714951694,-3.141026312775794,-4.171281322836876,-0.46726133168735223,"Mike Brosseau",19683,670712
"Brett Wisely","SFG",51,131,2,10,8,2,0.06870229,0.30534351,0.09166667,0.24050633,0.175,0.23076923,0.26666667,0.2218655641262348,0.242,37.635322246816735,-0.9965358427725732,-11.06632377210719,1.9428914785385132,-0.4693316446985979,"Brett Wisely",27735,689172
"Luis Matos","SFG",59,198,2,20,11,3,0.07070707,0.13131313,0.10555556,0.28289474,0.25,0.31122449,0.35555556,0.2949163247736133,0.305,86.81775645971155,-0.35833041509613395,-3.5754326861718666,-7.903670325875282,-0.4785556721498108,"Luis Matos",26467,682641
"Oswaldo Cabrera","NYY",91,237,4,29,24,7,0.07594937,0.21940928,0.09345794,0.2625,0.21495327,0.27966102,0.30841121,0.26062619178853136,0.258,63.867916025004035,1.3959252904169261,-8.88130370981872,-4.0547157526016235,-0.4821407882927503,"Oswaldo Cabrera",21707,665828
