"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Patrick Murphy","WSN","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19712"
"Kodi Whitley","STL","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19731"
"Anthony Bender","MIA","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19742"
"Jonathan Loaisiga","NYY","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19753"
"Will Vest","DET","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19769"
"Jake Lemoine","OAK","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19785"
"Anthony Castro","CLE","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19789"
"Keegan Thompson","CHC","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19795"
"Wil Crowe","PIT","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19800"
"Bryan Baker","BAL","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19804"
"Daniel Castano","MIA","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19805"
"Alexander Wells","BAL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19845"
"Michael King","NYY","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19853"
"Tucker Davidson","ATL","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19871"
"Alex Faedo","DET","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19874"
"Tanner Houck","BOS","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19879"
"Alex Lange","DET","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19883"
"Corbin Martin","ARI","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19884"
"Clarke Schmidt","NYY","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19899"
"Adonis Medina","NYM","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19903"
"Jose Suarez","LAA","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19911"
"Tony Santillan","CIN","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19926"
"Trevor Stephan","CLE","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19932"
"Jhon Romero","MIN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19940"
"Ian Anderson","ATL","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19951"
"Jesus Luzardo","MIA","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19959"
"Joey Wentz","DET","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19962"
"Zach Plesac","CLE","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19979"
"Bryse Wilson","PIT","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19990"
"Joel Kuhnel","CIN","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","19995"
"Tyler Wells","BAL","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20000"
"Kenny Rosenberg","LAA","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20009"
"Wyatt Mills","SEA","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20010"
"John Schreiber","BOS","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20020"
"Phillip Diehl","CIN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20030"
"Ronald Bolanos","KCR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20041"
"Bailey Falter","PHI","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20070"
"Mauricio Llovera","SFG","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20080"
"Chris Paddack","MIN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20099"
"Calvin Faucher","TBR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20116"
"Adam Oller","OAK","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20132"
"Nick Nelson","PHI","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20153"
"Kyle Muller","ATL","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20167"
"Zach Pop","MIA","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20185"
"Garrett Whitlock","BOS","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20191"
"Eli Morgan","CLE","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20203"
"Mike Baumann","BAL","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20206"
"Jake Walsh","STL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20227"
"Zach Logue","OAK","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20231"
"Griffin Jax","MIN","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20253"
"Jhonathan Diaz","LAA","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20298"
"David Peterson","NYM","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20302"
"Matt Peacock","ARI","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20339"
"Riley O'Brien","SEA","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20348"
"Steven Wilson","SDP","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20353"
"Brusdar Graterol","LAD","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20367"
"Matt Manning","DET","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20369"
"Bruce Zimmermann","BAL","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20370"
"Andres Munoz","SEA","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20373"
"Anthony Kay","TOR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20387"
"Josh Fleming","TBR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20418"
"Jovani Moran","MIN","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20422"
"Rony Garcia","DET","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20430"
"Huascar Ynoa","ATL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20468"
"Casey Mize","DET","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20492"
"Nick Sandlin","CLE","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20517"
"Denyi Reyes","BAL","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20526"
"Kutter Crawford","BOS","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20531"
"Edwin Uceta","ARI","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20539"
"Phoenix Sanders","TBR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20541"
"Bowden Francis","TOR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20548"
"Kirk McCarty","CLE","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20555"
"Anderson Severino","CHW","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20582"
"JC Mejia","MIL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20617"
"Yusei Kikuchi","TOR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20633"
"Felix Bautista","BAL","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20666"
"Cristopher Sanchez","PHI","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20778"
"Elvin Rodriguez","DET","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20962"
"Francisco Perez","WSN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21018"
"Adrian Martinez","OAK","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21023"
"Oliver Ortega","LAA","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21025"
"Jhoan Duran","MIN","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21029"
"Emmanuel Clase","CLE","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21032"
"Seth Martinez","HOU","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21045"
"Luis Gil","NYY","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21052"
"Dauri Moreta","CIN","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21101"
"Miguel Yajure","PIT","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21111"
"Alexis Diaz","CIN","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21132"
"Dany Jimenez","OAK","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21170"
"Humberto Castellanos","ARI","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21183"
"Connor Brogdon","PHI","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21205"
"Bailey Ober","MIN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21224"
"Lucas Gilbreath","COL","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21290"
"Tylor Megill","NYM","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21318"
"Parker Mushinski","HOU","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21324"
"Bennett Sousa","CHW","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21345"
"Glenn Otto","TEX","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21366"
"Joe Ryan","MIN","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21390"
"Ryan Feltner","COL","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21446"
"Konnor Pilkington","CLE","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21453"
"Kris Bubic","KCR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21455"
"Cole Sands","MIN","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21461"
"Sean Hjelle","SFG","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21481"
"Shane McClanahan","TBR","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21483"
"Daniel Lynch","KCR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21537"
"Jackson Kowar","KCR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21549"
"Jake Cousins","MIL","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21620"
"Elvis Peguero","LAA","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21652"
"Kervin Castro","SFG","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21656"
"Mason Thompson","WSN","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21850"
"Gregory Santos","SFG","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21894"
"Camilo Doval","SFG","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21992"
"Luis Frias","ARI","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21997"
"John King","TEX","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22051"
"Aaron Fletcher","PIT","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22052"
"Max Kranick","PIT","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22175"
"Hunter Greene","CIN","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22182"
"MacKenzie Gore","SDP","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22201"
"Jon Heasley","KCR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22224"
"Logan Gilbert","SEA","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22250"
"Tarik Skubal","DET","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22267"
"Dylan Coleman","KCR","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22276"
"Trevor Rogers","MIA","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22286"
"Joe Barlow","TEX","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22296"
"Angel De Jesus","DET","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22323"
"Carlos Hernandez","KCR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22713"
"Roansy Contreras","PIT","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22810"
"Luis Patino","TBR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22815"
"Francisco Morales","PHI","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22913"
"Joan Adon","WSN","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22925"
"Spencer Howard","TEX","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23252"
"Packy Naughton","STL","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23292"
"Collin Snider","KCR","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23307"
"Damon Jones","PHI","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23310"
"Beau Sulser","PIT","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23420"
"Jared Solomon","CIN","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23425"
"JP Sears","NYY","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23429"
"Tommy Romero","TBR","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23465"
"Ron Marinaccio","NYY","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23488"
"Nick Snyder","TEX","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23493"
"Aaron Ashby","MIL","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23550"
"Luis Garcia","HOU","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23735"
"Justin Bruihl","LAD","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23779"
"Ray Kerr","SDP","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23809"
"Josiah Gray","WSN","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24580"
"Kyle Bradish","BAL","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24586"
"Josh Winder","MIN","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24606"
"Ethan Roberts","CHC","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24930"
"Andrew Wantz","LAA","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24933"
"Austin Warren","LAA","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24937"
"Alex Vesia","LAD","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25007"
"William Woods","ATL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25075"
"Cam Alldred","PIT","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25078"
"Penn Murfee","SEA","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25174"
"Brady Singer","KCR","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25377"
"Sammy Long","SFG","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25379"
"Drew Rasmussen","TBR","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25385"
"George Kirby","SEA","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25436"
"Matt Brash","SEA","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25756"
"Yennier Cano","MIN","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25911"
"Beau Brieske","DET","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26079"
"Neil Pallante","STL","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26108"
"Ryan Pepiot","LAD","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26221"
"Tyler Holton","ARI","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26231"
"Nick Lodolo","CIN","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26378"
"Alek Manoah","TOR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26410"
"Reid Detmers","LAA","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27468"
"Spencer Strider","ATL","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27498"
"Hirokazu Sawamura","BOS","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27515"
"Bryce Elder","ATL","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27779"
"Chase Silseth","LAA","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","30074"
"Reiver Sanmartin","CIN","5","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".020","-100","0.0","-0.5","0.4","0.0","19754"
"Kevin Padlo","SFG","2","5","0","0","0","0","0.0%","0.0%",".000",".200",".200",".200",".200",".179",".327","16","0.0","-0.5","0.3","0.0","16593"
"J.D. Davis","NYM","21","62","1","6","4","1","14.5%","24.2%",".100",".257",".200",".339",".300",".301",".454","99","-0.5","-0.5","-1.6","0.0","16219"
"Patrick Wisdom","CHC","30","113","5","16","16","0","7.1%","42.5%",".214",".333",".214",".274",".427",".309",".295","97","-0.3","-0.7","-3.1","0.0","13602"
"Mickey McDonald","OAK","4","6","0","0","0","0","33.3%","50.0%",".000",".000",".000",".333",".000",".231",".309","55","0.0","-0.3","0.1","0.0","20533"
"Jeimer Candelario","DET","33","129","2","13","11","0","6.2%","20.2%",".117",".239",".200",".256",".317",".258",".322","70","-0.5","-4.7","0.5","0.0","13621"
"Joe Perez","HOU","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.2","0.1","0.0","22254"
"Simon Muzziotti","PHI","9","9","0","0","0","0","0.0%","22.2%",".000",".200",".143",".250",".143",".203",".245","27","-0.1","-0.9","0.5","0.0","19553"
"Isaac Paredes","TBR","6","19","0","2","2","0","0.0%","26.3%",".053",".357",".263",".263",".316",".256",".222","74","0.0","-0.5","-0.2","0.0","20036"
"J.P. Feyereisen","TBR","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","16610"
"Kyle Nelson","ARI","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","20515"
"Robert Suarez","SDP","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","30115"
