"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Yadier Molina","STL","15","53","0","2","0","1","0.0%","9.4%",".019",".229",".208",".208",".226",".193","","26","-1.1","-5.7","2.9","-0.1","7007"
"Austin Nola","SDP","20","80","1","11","9","1","5.0%","15.0%",".072",".237",".217",".288",".290",".264","","73","0.0","-2.6","-1.1","-0.1","15941"
"Lars Nootbaar","STL","7","19","0","3","1","1","15.8%","47.4%",".000",".286",".125",".263",".125",".204","","33","0.1","-1.4","-0.3","-0.1","21454"
"Eloy Jimenez","CHW","11","39","1","2","7","0","5.1%","25.6%",".111",".269",".222",".256",".333",".261","","73","0.1","-1.1","-1.3","-0.1","17484"
"Stephen Piscotty","OAK","13","46","1","4","3","1","13.0%","26.1%",".103",".269",".205",".326",".308",".288","","96","-0.6","-0.8","-1.8","-0.1","13367"
"Ryan Mountcastle","BAL","23","96","2","7","10","1","3.1%","26.0%",".087",".308",".239",".271",".326",".264","","72","0.3","-2.6","-1.7","-0.1","18373"
"Jonathan Arauz","BOS","5","9","0","1","1","0","0.0%","22.2%",".000",".000",".000",".000",".000",".000","","-100","0.3","-1.8","0.4","-0.1","20275"
"Marcus Semien","TEX","24","107","0","11","8","2","8.4%","17.8%",".063",".218",".179",".252",".242",".229","","51","1.2","-4.5","-0.1","-0.1","12533"
"Clint Frazier","CHC","10","24","0","3","0","0","8.3%","20.8%",".095",".188",".143",".250",".238",".232","","47","0.2","-1.3","-0.7","-0.1","15983"
"Josh Harrison","CHW","16","55","0","6","2","0","1.8%","16.4%",".118",".190",".157",".218",".275",".224","","47","0.0","-3.2","0.2","-0.1","8202"
"Sergio Alcantara","ARI","23","57","1","6","7","0","1.8%","22.8%",".132",".225",".189",".200",".321",".225","","42","-0.7","-4.6","1.5","-0.1","16417"
"Austin Allen","OAK","5","16","0","1","0","0","6.3%","56.3%",".000",".200",".071",".188",".071",".145","","-7","-0.2","-2.0","0.3","-0.1","18083"
"Christian Lopes","OAK","4","10","0","0","0","0","10.0%","50.0%",".000",".000",".000",".100",".000",".069","","-60","0.1","-1.6","0.0","-0.1","13472"
"Mike Moustakas","CIN","15","54","1","5","5","0","3.7%","29.6%",".078",".314",".235",".259",".314",".255","","58","0.1","-2.5","-0.5","-0.1","4892"
"Cristian Pache","OAK","24","81","2","10","6","0","2.5%","22.2%",".114",".203",".177",".198",".291",".216","","44","0.1","-4.7","0.8","-0.1","19948"
"Orlando Arcia","ATL","10","33","0","1","5","0","15.2%","21.2%",".074",".381",".296",".394",".370",".346","","120","-0.4","0.4","-2.8","-0.1","13185"
"Gabriel Arias","CLE","2","8","0","2","1","0","0.0%","37.5%",".000",".200",".125",".125",".125",".112","","-34","0.0","-1.2","-0.4","-0.1","22563"
"Jorge Soler","MIA","24","106","3","7","8","0","12.3%","28.3%",".141",".220",".174",".283",".315",".273","","79","-0.8","-3.4","-1.4","-0.1","14221"
"Anthony Alford","PIT","2","4","0","0","0","0","0.0%","50.0%",".000",".500",".250",".250",".250",".224","","43","0.0","-0.3","-1.2","-0.1","14329"
"Jack Suwinski","PIT","7","25","0","2","1","0","0.0%","12.0%",".000",".227",".200",".200",".200",".179","","14","0.1","-2.4","0.3","-0.1","22244"
"Victor Reyes","DET","10","25","0","1","4","0","8.0%","16.0%",".130",".316",".261",".320",".391",".316","","111","-0.3","0.0","-2.2","-0.2","15487"
"Emmanuel Rivera","KCR","4","7","0","0","0","0","0.0%","28.6%",".000",".000",".000",".000",".000",".000","","-100","-0.2","-1.8","0.1","-0.2","19890"
"Luis Arraez","MIN","23","82","1","7","7","0","11.0%","7.3%",".068",".318",".301",".378",".370",".336","","126","-1.0","1.3","-5.4","-0.2","18568"
"Rafael Ortega","CHC","20","57","0","6","1","0","12.3%","19.3%",".082",".263",".204",".304",".286",".274","","75","-0.7","-2.4","-0.9","-0.2","10323"
"Mark Kolozsvary","CIN","6","11","0","0","1","0","0.0%","45.5%",".091",".167",".091",".091",".182",".117","","-33","-0.3","-2.0","0.2","-0.2","21304"
"Nick Senzel","CIN","17","57","1","4","3","0","3.5%","14.0%",".115",".209",".192",".222",".308",".236","","46","-1.8","-5.4","2.1","-0.2","19293"
"Colin Moran","CIN","16","46","0","1","7","0","10.9%","23.9%",".026",".233",".184",".261",".211",".220","","35","0.0","-3.5","0.5","-0.2","16909"
"Christian Vazquez","BOS","17","58","1","4","4","0","3.4%","20.7%",".075",".238",".208",".241",".283",".234","","48","-1.5","-4.7","1.3","-0.2","9774"
"Ryan O'Hearn","KCR","9","16","0","1","1","0","18.8%","12.5%",".000",".091",".077",".250",".077",".186","","17","-0.1","-1.5","-0.5","-0.2","16442"
"Salvador Perez","KCR","23","95","5","9","9","0","3.2%","31.6%",".211",".182",".167",".211",".378",".260","","69","0.0","-3.2","-1.4","-0.2","7304"
"Avisail Garcia","MIA","21","83","1","5","4","2","1.2%","33.7%",".075",".255",".175",".205",".250",".206","","35","0.1","-6.2","1.9","-0.2","5760"
"Charlie Culberson","TEX","12","28","0","6","6","1","7.1%","28.6%",".040",".353",".240",".296",".280",".265","","76","0.2","-0.6","-1.9","-0.2","3298"
"Jonathan India","CIN","11","45","0","5","3","0","2.2%","22.2%",".045",".382",".295",".311",".341",".291","","82","-0.7","-1.7","-1.4","-0.2","21523"
"T.J. Friedl","CIN","5","15","0","1","0","0","6.7%","46.7%",".143",".143",".071",".133",".214",".155","","-7","0.0","-1.9","-0.2","-0.2","19522"
"Eric Haase","DET","17","48","1","3","3","0","10.4%","14.6%",".093",".143",".140",".229",".233",".218","","41","-1.0","-4.1","0.9","-0.2","14111"
"Anthony Bemboom","BAL","14","36","0","2","0","0","11.1%","30.6%",".032",".200",".129",".229",".161",".193","","22","0.0","-3.1","0.3","-0.2","13854"
"Jason Castro","HOU","10","31","0","0","0","0","12.9%","45.2%",".000",".167",".077",".226",".077",".171","","10","0.1","-2.9","0.2","-0.2","8722"
"Alex Verdugo","BOS","24","98","3","5","13","0","6.1%","8.2%",".125",".210",".227",".265",".352",".262","","68","-1.0","-4.4","-0.5","-0.2","17027"
"Payton Henry","MIA","10","20","0","2","2","0","10.0%","25.0%",".000",".083",".059",".200",".059",".150","","-1","0.0","-2.3","0.0","-0.2","22164"
"Chris Owings","BAL","10","21","0","2","0","0","14.3%","57.1%",".000",".333",".111",".238",".111",".184","","16","0.0","-1.9","-0.5","-0.2","10030"
"Paul DeJong","STL","20","72","1","6","5","3","9.7%","29.2%",".095",".167",".127",".222",".222",".210","","38","0.8","-4.4","0.4","-0.2","18015"
"Oscar Mercado","CLE","22","64","3","6","11","0","1.6%","23.4%",".238",".200",".190",".203",".429",".273","","80","-0.6","-2.0","-1.8","-0.2","16375"
"Yasmani Grandal","CHW","21","83","1","2","6","0","13.3%","15.7%",".070",".190",".169",".277",".239",".240","","58","-0.6","-4.3","-0.2","-0.2","11368"
"Curt Casali","SFG","10","31","0","3","1","0","3.2%","41.9%",".067",".294",".167",".194",".233",".192","","25","-0.4","-3.1","0.3","-0.2","12510"
"Ketel Marte","ARI","25","103","1","9","7","1","7.8%","24.3%",".141",".224",".174",".252",".315",".256","","62","0.7","-3.9","-1.3","-0.2","13613"
"Marcell Ozuna","ATL","27","113","4","10","10","0","3.5%","19.5%",".159",".244",".224",".257",".383",".282","","79","-0.8","-3.6","-2.0","-0.2","10324"
"Gavin Sheets","CHW","18","66","1","4","3","0","4.5%","19.7%",".081",".271",".226",".273",".306",".263","","74","-0.1","-1.9","-2.2","-0.2","19901"
"Randy Arozarena","TBR","24","99","0","10","6","4","4.0%","27.3%",".117",".299",".213",".253",".330",".259","","77","-2.1","-4.6","-0.6","-0.2","19290"
"Tomas Nido","NYM","13","37","0","2","4","0","0.0%","40.5%",".029",".333",".200",".194",".229",".185","","23","-1.4","-4.7","1.5","-0.2","13755"
"Akil Baddoo","DET","14","45","1","5","2","1","8.9%","26.7%",".098",".179",".146",".222",".244",".217","","41","0.8","-2.0","-1.4","-0.2","22168"
"Aristides Aquino","CIN","15","43","1","3","2","0","4.7%","53.5%",".073",".059",".049",".093",".122",".103","","-42","0.4","-6.8","3.3","-0.2","15482"
"Jake McCarthy","ARI","13","28","1","3","1","0","7.1%","42.9%",".120",".167",".120",".185",".240",".196","","23","0.4","-2.1","-0.9","-0.2","21622"
"Jonathan Villar","CHC","15","59","0","8","8","1","6.8%","23.7%",".038",".366",".283",".322",".321",".288","","83","0.1","-1.0","-3.0","-0.2","10071"
"Jonathan Schoop","DET","23","92","1","5","5","0","3.3%","20.7%",".057",".162",".136",".174",".193",".169","","7","0.6","-8.6","3.5","-0.2","11265"
"Jose Miranda","MIN","3","13","0","0","1","0","0.0%","0.0%",".077",".077",".077",".077",".154",".099","","-43","-0.2","-2.2","-0.4","-0.2","20538"
"Trent Grisham","SDP","25","101","1","5","6","0","12.9%","27.7%",".082",".232",".165",".283",".247",".253","","65","0.6","-3.5","-2.1","-0.2","18564"
"Kevin Plawecki","BOS","9","26","0","1","1","0","3.8%","26.9%",".000",".235",".174",".200",".174",".171","","3","0.0","-2.7","-0.4","-0.2","13807"
"Hoy Park","PIT","5","15","0","2","2","0","6.7%","46.7%",".071",".429",".214",".267",".286",".251","","62","0.1","-0.6","-2.2","-0.2","18027"
"Luke Voit","SDP","13","54","0","5","5","1","18.5%","31.5%",".024",".231",".143",".315",".167",".248","","62","-0.8","-3.2","-1.0","-0.3","14811"
"Miguel Cabrera","DET","20","78","1","7","7","0","7.7%","29.5%",".071",".362",".257",".321",".329",".284","","89","-1.9","-2.9","-2.1","-0.3","1744"
"Christian Arroyo","BOS","16","49","1","5","4","1","4.1%","18.4%",".068",".229",".205",".250",".273",".238","","51","0.4","-2.2","-1.9","-0.3","16434"
"Mauricio Dubon","SFG","15","30","0","3","3","0","0.0%","13.3%",".034",".154",".138",".133",".172",".132","","-14","0.1","-3.9","0.3","-0.3","16530"
"Martin Maldonado","HOU","18","61","1","7","4","0","13.1%","32.8%",".078",".097",".078",".200",".157",".179","","16","-0.8","-6.3","1.7","-0.3","6887"
"Cavan Biggio","TOR","13","28","0","2","0","0","10.7%","35.7%",".000",".077",".043",".214",".043",".158","","-5","0.5","-2.7","-0.8","-0.3","19252"
"Riley Adams","WSN","9","29","1","2","2","0","3.4%","34.5%",".111",".188",".148",".207",".259",".215","","35","-0.5","-2.7","-1.0","-0.3","19864"
"Kris Bryant","COL","15","65","0","11","4","0","7.7%","18.5%",".070",".340",".281",".338",".351",".309","","85","-0.1","-1.2","-3.7","-0.3","15429"
"Luis Campusano","SDP","4","13","0","1","1","0","0.0%","15.4%",".000",".091",".083",".077",".083",".069","","-55","-0.4","-2.8","-0.4","-0.3","22217"
"Dylan Carlson","STL","23","96","0","8","4","1","6.3%","15.6%",".070",".219",".186",".250",".256",".232","","52","0.6","-4.8","-1.1","-0.3","20126"
"Kelvin Gutierrez","BAL","12","33","0","2","3","1","12.1%","24.2%",".036",".200",".143",".250",".179",".211","","35","0.0","-2.4","-1.5","-0.3","17468"
"Bryson Stott","PHI","9","31","0","1","3","0","3.2%","32.3%",".033",".200",".133",".161",".167",".150","","-7","-0.1","-3.9","0.1","-0.3","26294"
"Jesse Winker","SEA","25","105","0","8","8","0","17.1%","13.3%",".035",".219",".186",".324",".221",".262","","78","-1.3","-3.7","-2.5","-0.3","13590"
"Alcides Escobar","WSN","21","78","0","8","4","1","5.1%","26.9%",".028",".275",".194",".256",".222",".225","","42","0.6","-4.8","-0.8","-0.3","6310"
"Robinson Chirinos","BAL","18","57","0","2","3","0","14.0%","29.8%",".042",".226",".146",".281",".188",".234","","51","-0.1","-3.1","-1.7","-0.3","3142"
"Brad Miller","TEX","19","61","2","4","12","2","3.3%","23.0%",".121",".209",".190",".213",".310",".231","","52","0.4","-2.7","-2.4","-0.3","12775"
"Bradley Zimmer","TOR","16","35","1","2","1","0","2.9%","42.9%",".091",".059",".061",".114",".152",".127","","-27","-0.3","-5.1","0.8","-0.3","16221"
"Yoshi Tsutsugo","PIT","19","78","0","6","7","0","14.1%","25.6%",".016",".255",".188",".295",".203",".240","","54","-0.4","-4.6","-1.3","-0.4","27459"
"Bobby Bradley","CLE","8","17","0","1","0","0","0.0%","52.9%",".000",".250",".118",".118",".118",".105","","-39","0.0","-2.6","-1.3","-0.4","17278"
"Leury Garcia","CHW","18","57","2","6","4","0","3.5%","24.6%",".145",".128",".127",".158",".273",".191","","23","0.8","-3.9","-1.4","-0.4","5913"
"Corey Dickerson","STL","18","49","0","2","7","0","6.1%","10.2%",".022",".195",".178",".224",".200",".197","","29","0.1","-4.0","-1.2","-0.4","10762"
"Alex Kirilloff","MIN","5","18","0","1","0","0","0.0%","38.9%",".000",".100",".059",".059",".059",".053","","-76","-0.1","-3.5","-0.7","-0.4","20325"
"Darin Ruf","SFG","24","104","0","7","4","2","12.5%","24.0%",".022",".246",".178",".288",".200",".239","","56","0.7","-4.7","-2.3","-0.4","9929"
"Jacob Stallings","MIA","23","68","1","6","7","0","5.9%","22.1%",".065",".213",".177",".235",".242",".220","","44","-1.1","-5.5","-0.4","-0.4","13723"
"Matt Vierling","PHI","21","51","0","3","4","1","9.8%","21.6%",".045",".235",".182",".275",".227",".238","","51","-0.9","-3.8","-1.5","-0.4","21558"
"Raimel Tapia","TOR","22","85","1","9","4","3","2.4%","17.6%",".075",".262",".225",".241",".300",".240","","53","1.4","-2.9","-3.6","-0.4","14350"
"Jose Rojas","LAA","7","23","0","1","1","0","0.0%","34.8%",".087",".200",".130",".130",".217",".151","","-7","-0.1","-2.7","-1.7","-0.4","19331"
"Frank Schwindel","CHC","23","88","2","6","9","0","5.7%","22.7%",".108",".246",".205",".250",".313",".254","","61","-0.4","-4.4","-2.4","-0.4","15351"
"Alex Dickerson","ATL","13","36","1","3","2","0","8.3%","25.0%",".091",".130",".121",".194",".212",".191","","19","-0.6","-4.0","-1.1","-0.4","12649"
"A.J. Pollock","CHW","12","44","0","1","4","0","2.3%","22.7%",".048",".242",".190",".205",".238",".196","","27","0.0","-3.5","-1.9","-0.4","9256"
"Bobby Dalbec","BOS","22","79","1","9","3","0","6.3%","30.4%",".085",".191",".141",".215",".225",".205","","28","0.7","-5.5","-1.1","-0.4","19966"
"Robinson Cano","NYM","12","43","1","3","3","0","4.7%","25.6%",".073",".241",".195",".233",".268",".227","","51","-1.5","-4.0","-1.6","-0.4","3269"
"Jake Fraley","CIN","15","48","1","5","3","1","8.3%","25.0%",".116",".133",".116",".208",".233",".208","","27","0.7","-3.4","-2.4","-0.4","19260"
"Jo Adell","LAA","19","66","3","4","9","1","1.5%","36.4%",".200",".316",".231",".242",".431",".294","","95","0.1","-0.3","-6.0","-0.4","20220"
"Billy McKinney","OAK","20","52","1","3","4","0","7.7%","26.9%",".085",".121",".106",".173",".191",".160","","5","-1.9","-7.3","1.3","-0.5","15654"
"Kyle Farmer","CIN","24","93","0","7","10","2","4.3%","16.1%",".081",".264",".221",".269",".302",".258","","60","-1.7","-6.1","-1.7","-0.5","14813"
"Whit Merrifield","KCR","23","101","0","4","5","3","5.9%","12.9%",".032",".171",".151",".198",".183",".177","","10","0.7","-9.1","0.9","-0.5","11281"
"Cole Tucker","PIT","13","48","0","2","1","1","0.0%","41.7%",".042",".286",".167",".167",".208",".165","","5","0.4","-4.9","-1.5","-0.5","17326"
"Carson Kelly","ARI","20","60","0","3","1","0","3.3%","33.3%",".018",".162",".105",".150",".123",".131","","-20","-0.6","-9.1","2.1","-0.5","13620"
"Justin Turner","LAD","22","89","1","8","10","0","5.6%","21.3%",".073",".219",".183",".225",".256",".217","","41","-1.0","-7.1","-1.2","-0.6","5235"
"Lucius Fox","WSN","10","28","0","2","2","1","3.6%","32.1%",".000",".125",".080",".115",".080",".095","","-43","0.2","-4.5","-1.8","-0.6","18899"
"Travis Shaw","BOS","7","19","0","0","0","0","0.0%","36.8%",".000",".000",".000",".000",".000",".000","","-100","0.1","-4.4","-2.0","-0.6","11982"
"Matt Beaty","SDP","14","37","0","5","0","0","5.4%","16.2%",".059",".107",".088",".162",".147",".150","","-2","-0.3","-4.7","-2.4","-0.6","17710"
"Kole Calhoun","TEX","23","66","0","1","1","0","1.5%","25.8%",".016",".213",".156",".182",".172",".163","","3","0.1","-6.8","-1.3","-0.6","11200"
"Miguel Sano","MIN","17","65","1","1","3","1","13.8%","32.3%",".056",".121",".093",".231",".148",".195","","25","-0.8","-6.1","-2.7","-0.7","12164"
"Brendan Rodgers","COL","17","70","0","5","5","0","7.1%","25.7%",".032",".174",".127",".200",".159",".173","","-4","-0.4","-8.9","-0.1","-0.7","17907"
"Franmil Reyes","CLE","20","87","2","6","7","0","3.4%","44.8%",".072",".262",".157",".195",".229",".194","","25","-0.5","-7.6","-2.0","-0.7","14566"
"Nelson Cruz","WSN","24","104","2","11","12","0","10.6%","17.3%",".066",".153",".143",".233",".209",".206","","29","0.1","-8.4","-2.6","-0.8","2434"
"Eddie Rosario","ATL","15","49","0","4","0","0","10.2%","20.4%",".023",".088",".068",".163",".091",".133","","-19","0.7","-6.1","-4.6","-1.0","12155"
"Joey Votto","CIN","22","90","0","4","3","0","13.3%","32.2%",".014",".200",".122",".278",".135",".218","","34","-2.0","-8.9","-4.3","-1.1","4314"
