"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"Cody Morris","CLE","0","1","0","1","1","2.0","13.50","9.00","4.50",".429","65.2%","12.5%","33.3%","96.3","9.00","9.38","9.62","5.32","-0.1","25388"
"Ian Kennedy","ARI","4","6","10","49","0","44.1","8.12","3.45","1.42",".260","80.5%","23.3%","10.6%","93.3","3.25","4.99","4.52","4.65","-0.1","6986"
"Ethan Small","MIL","0","0","0","2","2","6.1","9.95","11.37","1.42",".412","75.3%","33.3%","16.7%","91.1","7.11","8.40","6.75","6.09","-0.1","26364"
"Ross Detwiler","CIN","0","2","1","30","0","26.1","9.57","3.42","1.71",".342","83.8%","38.3%","19.2%","92.5","4.44","5.40","4.94","3.92","-0.1","2859"
"Devin Smeltzer","MIN","5","2","0","15","12","70.1","5.12","2.43","1.66",".252","82.8%","38.6%","12.7%","89.4","3.71","4.33","5.24","4.96","-0.1","19487"
"Adam Kolarek","OAK","0","1","0","15","0","17.2","4.58","4.08","0.51",".328","74.3%","69.5%","11.1%","89.9","4.58","4.70","4.71","4.72","-0.1","10843"
"Diego Castillo","PIT","0","0","0","2","0","2.0","4.50","13.50","4.50",".556","23.3%","70.0%","50.0%","65.5","36.00","11.04","14.62","9.59","-0.1","19906"
"Spencer Patton","TEX","0","0","0","7","0","7.0","6.43","3.86","1.29",".167","78.9%","52.6%","14.3%","92.4","3.86","3.40","5.69","5.30","-0.1","12361"
"Cody Poteet","MIA","0","1","0","12","2","28.0","6.75","3.54","1.29",".244","77.5%","51.2%","16.0%","95.0","3.86","4.73","4.66","4.11","-0.1","18769"
"Dusten Knight","TBR","0","1","0","4","0","8.0","6.75","3.38","2.25",".240","73.2%","46.2%","20.0%","90.1","4.50","3.84","6.00","4.58","-0.1","16537"
"Connor Sadzeck","MIL","0","0","0","2","0","3.0","6.00","3.00","6.00",".250","90.9%","10.0%","25.0%","94.9","9.00","8.25","11.45","6.70","-0.1","13483"
"Taylor Widener","ARI","0","0","0","4","0","4.2","5.79","3.86","1.93",".421","66.0%","15.0%","10.0%","93.8","9.64","11.17","6.55","6.91","-0.1","19266"
"Corbin Martin","ARI","0","1","0","7","2","22.1","8.46","4.84","1.21",".338","70.1%","29.9%","10.7%","94.0","4.84","6.72","4.60","4.69","-0.1","19884"
"Jeremy Beasley","TOR","0","0","0","9","0","15.0","11.40","3.00","2.40",".294","77.9%","28.9%","20.0%","95.2","4.80","3.28","5.45","3.94","-0.1","20205"
"Dee Strange-Gordon","WSN","0","0","0","1","0","1.0","0.00","27.00","9.00",".333","65.2%","25.0%","33.3%","56.9","27.00","29.00","28.12","19.52","-0.1","8203"
"Max Schrock","CIN","0","0","0","1","0","1.0","0.00","0.00","18.00",".625","47.6%","10.0%","100.0%","57.0","45.00","34.13","29.12","6.06","-0.1","17750"
"A.J. Alexy","TEX","1","0","0","3","0","6.2","6.75","8.10","1.35",".381","73.5%","50.0%","33.3%","94.6","6.75","7.66","6.27","4.98","-0.1","22343"
"Tucker Davidson","- - -","2","4","0","8","7","34.1","5.50","7.08","0.79",".284","69.2%","42.3%","7.5%","93.2","5.77","5.33","5.48","6.05","-0.1","19871"
"Yadier Molina","STL","0","0","0","2","0","2.0","4.50","0.00","9.00",".444","62.5%","27.3%","66.7%","68.0","18.00","9.43","15.12","4.32","-0.1","7007"
"Angel De Jesus","DET","0","0","0","6","0","9.1","6.75","2.89","1.93",".214","98.0%","33.3%","11.1%","94.1","2.89","4.82","6.01","6.06","-0.1","22323"
"Jordan Weems","WSN","0","1","0","21","0","24.2","8.76","3.65","1.82",".286","57.1%","37.8%","16.1%","96.6","6.57","3.98","5.03","4.24","-0.1","13190"
"Ian Hamilton","MIN","0","0","0","1","0","2.2","0.00","3.38","3.38",".222","76.9%","30.0%","33.3%","93.8","6.75","5.99","9.12","5.90","-0.1","19261"
"Nicky Lopez","KCR","0","0","0","1","0","1.0","0.00","0.00","18.00",".250","100.0%","33.3%","66.7%","68.4","18.00","27.55","29.12","7.52","-0.1","19339"
"Ryan Pepiot","LAD","2","0","0","7","7","31.1","10.34","6.32","1.72",".229","85.5%","21.3%","12.8%","94.1","4.02","4.54","5.71","5.42","-0.1","26221"
"Brian Moran","LAA","0","0","0","1","0","0.1","0.00","27.00","27.00",".667","76.9%","25.0%","100.0%","84.5","54.00","21.59","51.12","16.52","-0.1","9646"
"Joe Barlow","TEX","3","1","13","31","0","31.1","6.89","2.59","1.15",".230","72.4%","35.6%","9.5%","94.9","3.16","5.09","4.40","4.71","-0.1","22296"
"Jackson Tetreault","WSN","2","2","0","4","4","21.0","3.86","4.29","1.71",".260","65.7%","40.3%","13.3%","94.5","5.14","7.38","6.17","5.79","-0.1","20565"
"Oliver Perez","ARI","1","1","0","7","0","4.0","2.25","2.25","2.25",".350","11.6%","40.0%","11.1%","88.6","15.75","6.18","7.37","7.42","-0.1","1514"
"Tyson Miller","TEX","0","1","0","2","1","3.0","0.00","12.00","0.00",".357","30.0%","50.0%","0.0%","","18.00","6.38","8.12","10.08","-0.1","19976"
"Ernie Clement","CLE","0","0","0","2","0","2.0","0.00","0.00","9.00",".444","62.5%","45.5%","66.7%","70.0","18.00","11.87","16.12","5.32","-0.1","20352"
"Luis Patino","TBR","1","1","0","4","4","13.2","4.61","3.95","1.32",".304","84.2%","38.3%","8.3%","95.0","3.95","4.12","5.54","6.21","-0.1","22815"
"Anthony Misiewicz","- - -","0","1","0","20","0","16.1","7.71","3.86","1.65",".319","67.3%","38.0%","12.5%","93.3","6.06","4.42","5.08","4.85","-0.1","18152"
"Craig Stammen","SDP","1","1","0","27","0","32.1","7.52","1.39","1.67",".278","82.3%","51.5%","18.8%","93.4","3.34","3.45","4.51","3.55","-0.1","7274"
"Rico Garcia","BAL","0","0","0","5","0","6.2","2.70","4.05","2.70",".250","85.4%","34.6%","14.3%","95.5","5.40","5.12","7.77","6.95","-0.1","20023"
"Albert Pujols","STL","0","0","0","1","0","1.0","0.00","9.00","18.00",".250","0.0%","33.3%","100.0%","59.5","36.00","9.04","32.12","9.06","-0.1","1177"
"Tanner Tully","CLE","0","0","0","3","0","6.0","3.00","9.00","1.50",".333","79.4%","36.4%","10.0%","91.0","6.00","8.56","7.62","7.90","-0.1","19518"
"Sean Poppen","ARI","1","2","0","26","0","25.1","6.75","3.91","1.07",".292","74.7%","35.6%","9.7%","","3.91","3.25","4.46","4.72","-0.1","19583"
"Tyler Clippard","WSN","0","0","0","4","0","5.0","7.20","7.20","1.80",".313","77.6%","37.5%","11.1%","87.5","7.20","4.57","8.32","8.36","-0.1","5640"
"Trevor May","NYM","2","0","1","18","0","17.2","9.68","3.06","2.04",".333","70.1%","27.3%","14.8%","96.1","6.11","4.42","4.93","4.23","-0.1","6398"
"Tyler Beede","- - -","1","5","0","29","5","58.1","5.86","4.32","0.93",".302","71.1%","49.0%","9.8%","95.9","4.94","4.66","4.85","5.05","-0.1","16981"
"Bryan Hoeing","MIA","0","1","0","2","1","5.0","3.60","1.80","3.60",".400","36.6%","45.5%","25.0%","","14.40","6.42","8.12","5.27","-0.1","26304"
"Reed Garrett","WSN","0","1","0","6","0","7.2","4.70","8.22","1.17",".357","62.5%","50.0%","10.0%","96.3","8.22","6.26","6.90","7.12","-0.1","16866"
"Wil Myers","SDP","0","0","0","3","0","2.2","0.00","0.00","6.75",".111","100.0%","9.1%","22.2%","60.8","6.75","10.21","14.00","9.20","-0.1","10047"
"Jake McGee","- - -","1","3","3","39","0","34.2","6.49","2.60","1.56",".297","54.2%","27.6%","9.4%","94.4","6.75","5.29","4.79","5.25","-0.1","7550"
"Jake Reed","- - -","1","0","1","10","0","11.0","6.55","5.73","1.64",".250","59.2%","38.2%","12.5%","91.8","7.36","4.95","6.21","5.98","-0.1","16209"
"Albert Abreu","- - -","2","2","0","32","0","38.0","9.00","5.21","1.18",".284","84.6%","51.9%","15.6%","98.2","3.32","4.36","4.81","4.33","-0.2","17485"
"Anthony Bender","MIA","1","3","6","22","0","19.1","7.91","3.72","1.40",".286","87.2%","53.8%","25.0%","98.1","3.26","4.82","4.78","3.67","-0.2","19742"
"Matt Koch","SEA","0","0","0","4","0","4.1","6.23","2.08","4.15",".231","62.5%","20.0%","25.0%","94.0","8.31","5.95","8.43","5.14","-0.2","13420"
"Anthony Gose","CLE","3","0","0","22","0","21.0","12.00","6.00","1.71",".244","69.7%","26.5%","16.0%","97.3","4.71","5.02","5.07","4.34","-0.2","5097"
"Andrew Kittredge","TBR","3","1","5","17","0","20.0","6.30","0.90","1.80",".200","87.7%","45.8%","16.7%","96.5","3.15","2.93","4.62","3.78","-0.2","12828"
"John King","TEX","1","3","0","31","0","34.2","6.23","3.38","1.04",".322","70.9%","64.1%","16.7%","","4.67","4.09","4.45","3.96","-0.2","22051"
"Aaron Fletcher","PIT","0","1","0","9","0","11.2","4.63","3.09","1.54",".216","56.3%","43.6%","12.5%","","6.94","5.47","6.12","5.91","-0.2","22052"
"Francisco Perez","WSN","0","0","0","10","0","8.2","7.27","9.35","2.08",".367","78.1%","43.8%","15.4%","93.3","7.27","8.40","7.62","6.82","-0.2","21018"
"Austin Warren","LAA","3","0","0","14","0","16.0","5.06","2.81","1.69",".302","70.7%","37.7%","12.5%","93.9","5.63","7.42","5.37","5.13","-0.2","24937"
"Sam Clay","- - -","0","0","0","7","0","5.1","8.44","6.75","1.69",".200","56.6%","86.7%","50.0%","","8.44","6.03","8.18","6.30","-0.2","16279"
"Nick Gordon","MIN","0","0","0","4","0","3.2","0.00","9.82","4.91",".421","44.6%","14.3%","16.7%","73.0","22.09","5.09","13.48","11.20","-0.2","16337"
"Jared Solomon","CIN","0","0","0","9","0","8.1","9.72","5.40","3.24",".238","40.8%","29.2%","21.4%","95.6","10.80","2.59","7.80","5.59","-0.2","23425"
"Sam Howard","PIT","0","0","0","3","0","2.0","4.50","18.00","4.50",".200","89.3%","33.3%","25.0%","91.8","9.00","11.72","16.12","12.56","-0.2","16265"
"Huascar Ynoa","ATL","0","2","0","2","2","6.2","10.80","8.10","2.70",".429","49.3%","52.2%","33.3%","96.7","13.50","10.21","7.32","4.74","-0.2","20468"
"Joey Krehbiel","BAL","4","4","1","47","0","48.2","7.03","2.77","1.29",".245","81.3%","44.5%","13.0%","94.4","2.96","3.74","4.54","4.30","-0.2","13707"
"Oliver Ortega","LAA","1","3","1","27","0","34.0","8.74","4.76","1.32",".297","75.0%","49.5%","20.0%","96.2","3.71","5.02","4.77","3.94","-0.2","21025"
"Jerad Eickhoff","PIT","0","1","0","1","1","4.1","8.31","2.08","4.15",".471","35.7%","42.1%","28.6%","89.6","20.77","8.50","10.04","6.41","-0.2","12664"
"Jesus Cruz","ATL","0","0","0","7","0","8.2","6.23","4.15","3.12",".200","79.5%","46.4%","27.3%","94.8","6.23","5.65","7.97","5.33","-0.2","20042"
"Keynan Middleton","ARI","1","2","0","13","0","12.0","9.00","1.50","2.25",".154","69.0%","28.6%","23.1%","95.1","2.25","5.19","5.12","3.46","-0.2","15264"
"Aaron Brooks","STL","0","0","0","5","0","9.1","6.75","1.93","2.89",".267","61.2%","39.4%","23.1%","93.8","7.71","10.15","6.76","4.63","-0.2","12272"
"Jack Flaherty","STL","0","0","0","3","3","8.0","6.75","10.13","1.13",".280","72.3%","45.8%","9.1%","92.2","5.63","5.43","7.00","7.39","-0.2","17479"
"Miguel Yajure","PIT","1","1","0","8","1","15.2","2.87","6.89","0.57",".355","53.4%","46.0%","5.0%","92.7","9.77","9.90","5.99","7.04","-0.2","21111"
"Francisco Morales","PHI","0","0","1","3","0","5.0","5.40","10.80","1.80",".100","52.6%","72.7%","33.3%","95.3","7.20","7.56","8.72","7.00","-0.2","22913"
"Zack Littell","SFG","2","2","1","34","0","39.0","7.85","2.31","1.62",".295","77.7%","44.1%","14.3%","94.4","4.38","3.60","4.56","4.07","-0.2","15823"
"Arodys Vizcaino","KCR","0","0","0","7","0","5.2","4.76","11.12","1.59",".167","72.9%","26.3%","10.0%","97.3","6.35","9.21","8.06","8.36","-0.2","5498"
"A.J. Ladwig","MIA","0","0","0","1","0","3.1","0.00","0.00","5.40",".308","62.5%","46.7%","50.0%","91.1","10.80","24.29","10.92","4.88","-0.2","16266"
"Phil Maton","HOU","0","2","0","56","0","53.1","9.28","3.38","1.35",".291","71.0%","39.7%","14.8%","91.1","4.05","4.63","4.53","4.06","-0.2","18064"
"Garrett Stubbs","PHI","0","0","0","3","0","3.0","0.00","3.00","9.00",".333","26.3%","46.7%","50.0%","83.1","21.00","16.12","17.12","7.06","-0.2","18067"
"Mike Minor","CIN","3","10","0","16","16","84.1","7.15","3.31","2.13",".300","70.4%","34.9%","15.6%","90.4","5.98","4.33","5.97","5.11","-0.2","10021"
"Kodi Whitley","STL","2","0","0","14","0","12.2","8.53","6.39","1.42",".265","72.9%","41.7%","14.3%","93.6","5.68","6.42","5.88","5.45","-0.2","19731"
"Hunter Gaddis","CLE","0","1","0","1","1","3.1","5.40","5.40","5.40",".385","16.1%","13.3%","20.0%","93.4","21.60","8.77","11.52","8.12","-0.2","25636"
"Cole Ragans","TEX","0","2","0","4","4","18.1","4.42","4.91","1.96",".237","80.4%","33.3%","13.8%","92.0","4.42","4.86","6.61","6.10","-0.2","21846"
"Jhoulys Chacin","COL","4","2","0","33","0","45.0","7.20","3.80","1.40",".322","46.7%","38.3%","12.1%","92.9","8.00","4.70","4.94","4.81","-0.2","2608"
"Stephen Nogosek","NYM","0","1","0","11","0","19.1","6.98","3.26","1.86",".228","77.3%","36.1%","12.9%","95.1","2.79","4.24","5.50","5.16","-0.2","19545"
"Elvis Peguero","LAA","0","0","0","13","0","17.1","6.23","2.60","2.08",".339","53.6%","50.8%","21.1%","","7.27","5.09","5.60","4.21","-0.2","21652"
"Bryan Garcia","DET","1","0","0","3","3","13.2","7.24","5.27","1.98",".182","94.6%","41.7%","18.8%","93.2","3.29","6.30","6.56","5.42","-0.2","19457"
"Brett Phillips","TBR","0","0","0","3","0","4.0","0.00","4.50","6.75",".353","44.1%","25.0%","25.0%","","18.00","39.30","14.37","9.02","-0.2","14735"
"Ronald Bolanos","KCR","0","0","0","8","0","18.1","5.89","5.89","0.98",".310","80.7%","51.7%","11.1%","93.5","4.42","6.10","5.68","5.71","-0.2","20041"
"Calvin Faucher","TBR","1","3","0","15","0","13.2","9.22","4.61","1.98",".386","65.8%","36.2%","17.6%","95.7","6.59","7.42","5.46","4.43","-0.2","20116"
"Kervin Castro","- - -","0","1","0","10","0","12.1","8.03","5.11","2.19",".333","44.9%","43.6%","21.4%","92.9","10.22","5.69","6.20","4.71","-0.2","21656"
"Kirby Yates","ATL","0","0","0","7","0","5.0","5.40","5.40","3.60",".235","80.6%","36.8%","16.7%","93.2","7.20","6.42","8.92","7.24","-0.2","9073"
"Chase Silseth","LAA","1","3","0","7","7","28.2","7.53","3.77","2.20",".306","69.1%","46.2%","25.0%","95.6","6.59","6.55","5.98","4.24","-0.2","30074"
"Connor Seabold","BOS","0","2","0","3","3","11.1","10.32","3.97","3.18",".513","63.0%","34.9%","21.1%","91.9","11.91","6.03","7.27","5.14","-0.2","19695"
"Brendon Little","CHC","0","1","0","1","0","0.2","0.00","13.50","13.50",".333","38.5%","50.0%","50.0%","","40.50","9.55","31.62","16.52","-0.2","21574"
"Tommy Romero","TBR","1","0","0","3","1","4.2","9.64","9.64","3.86",".111","76.9%","36.4%","33.3%","90.5","7.71","7.56","9.76","6.08","-0.2","23465"
"Tommy Kahnle","LAD","0","0","0","4","0","4.0","11.25","4.50","4.50",".167","93.8%","42.9%","66.7%","95.5","6.75","4.09","9.37","3.97","-0.2","11384"
"Zach Logue","OAK","3","8","0","13","10","54.0","6.67","3.00","1.83",".285","67.1%","29.3%","12.4%","90.3","5.83","5.69","5.40","5.17","-0.2","20231"
"Tyler Danish","BOS","3","1","0","27","0","32.1","6.96","2.51","1.39",".242","75.8%","44.8%","16.7%","91.7","3.90","5.99","4.79","4.14","-0.2","15126"
"Chi Chi Gonzalez","- - -","0","1","0","6","4","18.1","5.89","1.96","2.45",".328","66.7%","42.9%","21.7%","92.9","6.87","5.80","6.01","4.31","-0.2","14663"
"Frank Schwindel","CHC","0","0","0","3","0","3.0","0.00","3.00","12.00",".308","88.2%","5.9%","36.4%","59.0","18.00","16.12","21.45","9.50","-0.2","15351"
"Cory Abbott","WSN","0","2","0","9","4","25.2","8.06","4.21","2.10",".191","81.3%","26.0%","12.5%","91.6","4.56","3.09","6.00","5.71","-0.3","20277"
"Dereck Rodriguez","MIN","0","0","0","1","0","4.0","4.50","6.75","6.75",".091","100.0%","50.0%","42.9%","92.0","6.75","8.15","14.12","6.94","-0.3","14509"
"Louis Head","- - -","0","0","1","28","0","28.2","8.16","4.71","1.26",".318","69.0%","28.9%","9.5%","93.6","6.28","4.63","5.21","5.55","-0.3","13259"
"Jeurys Familia","- - -","2","1","0","45","0","41.2","8.64","4.10","1.51",".392","71.0%","48.1%","16.7%","95.7","5.62","4.60","4.82","4.12","-0.3","5114"
"Thomas Hatch","TOR","0","1","0","1","1","4.2","7.71","3.86","5.79",".563","46.3%","52.6%","75.0%","94.5","19.29","10.33","11.69","4.59","-0.3","19264"
"Steve Cishek","WSN","1","4","1","58","0","55.1","10.57","4.07","1.46",".292","74.6%","42.7%","16.4%","89.3","4.72","4.51","4.84","4.18","-0.3","6483"
"Aroldis Chapman","NYY","2","3","9","36","0","30.2","10.27","6.46","1.17",".243","73.6%","33.8%","10.8%","97.6","4.70","4.79","4.78","4.86","-0.3","10233"
"Jimmy Yacabonis","- - -","1","1","0","13","1","13.0","13.15","4.85","2.77",".424","65.4%","24.3%","21.1%","","7.62","8.10","6.27","4.42","-0.3","15157"
"Javy Guerra","- - -","0","0","0","8","0","8.1","4.32","6.48","3.24",".313","60.8%","42.9%","23.1%","99.0","10.80","7.85","9.00","6.61","-0.3","17292"
"R.J. Alvarez","NYM","0","1","0","1","0","2.1","7.71","11.57","7.71",".333","95.2%","25.0%","50.0%","93.3","11.57","21.85","16.41","7.78","-0.3","13401"
"Miguel Sanchez","MIL","1","1","0","12","0","13.1","6.08","5.40","2.03",".237","82.3%","58.5%","27.3%","94.3","4.05","4.92","6.50","4.78","-0.3","20074"
"Phillip Diehl","CIN","0","0","0","5","0","5.2","4.76","4.76","4.76",".263","58.8%","22.7%","23.1%","91.5","11.12","8.93","10.53","7.02","-0.3","20030"
"Travis Lakins Sr.","BAL","0","1","0","6","0","10.1","6.97","5.23","2.61",".344","59.5%","34.3%","20.0%","94.3","9.58","8.99","7.38","5.74","-0.3","18600"
"Chasen Shreve","NYM","1","1","0","25","0","26.1","9.91","3.42","2.05",".304","62.9%","40.0%","20.7%","90.7","6.49","4.89","5.02","3.67","-0.3","10855"
"Jake Bird","COL","1","4","0","28","0","32.0","7.31","5.34","1.13",".272","70.5%","54.3%","19.0%","","4.50","5.12","5.18","4.52","-0.3","21267"
"J.B. Wendelken","ARI","2","1","0","29","0","29.0","6.52","4.34","1.24",".256","64.0%","44.2%","15.4%","94.8","5.28","6.34","5.02","4.54","-0.3","14506"
"Jake Brentz","KCR","0","3","0","8","0","5.1","15.19","18.56","1.69",".588","34.0%","29.4%","25.0%","96.3","23.63","10.08","8.37","7.03","-0.3","17783"
"Bennett Sousa","CHW","3","0","1","25","0","20.1","5.31","4.43","1.33",".314","50.3%","49.3%","12.0%","94.3","8.41","4.21","5.48","5.37","-0.3","21345"
"Junior Fernandez","STL","0","0","0","13","0","15.1","7.04","4.70","1.76",".304","91.7%","60.4%","25.0%","98.9","2.93","3.84","5.86","4.47","-0.3","18496"
"Justin Dunn","CIN","1","2","0","5","5","23.1","7.33","3.86","2.70",".246","90.9%","29.9%","21.2%","92.3","4.63","6.47","6.94","5.11","-0.3","19268"
"Jackson Kowar","KCR","0","0","0","7","0","15.2","9.77","6.32","2.30",".460","64.8%","50.0%","25.0%","95.8","9.77","6.38","6.38","4.56","-0.3","21549"
"Erich Uelmen","CHC","2","1","0","16","0","18.2","6.75","3.38","1.45",".268","73.6%","43.1%","13.0%","94.1","4.82","4.66","5.64","5.36","-0.3","20323"
"Jacob Barnes","DET","3","1","0","22","0","20.2","4.35","3.92","1.31",".273","63.4%","51.5%","13.6%","95.5","6.10","4.92","5.49","5.17","-0.3","12323"
"Yennier Cano","MIN","1","0","0","10","0","13.2","9.22","7.24","1.98",".341","60.5%","47.7%","21.4%","95.8","9.22","5.43","6.56","5.21","-0.3","25911"
"Sammy Long","SFG","1","3","1","28","6","42.1","7.02","2.98","1.70",".248","72.4%","39.2%","13.6%","94.5","3.61","4.27","5.08","4.67","-0.3","25379"
"Emilio Pagan","MIN","4","6","9","50","0","51.0","11.82","3.71","1.94",".333","70.0%","40.0%","19.6%","95.5","4.94","4.24","4.53","3.34","-0.3","14771"
"Josh Rogers","WSN","2","2","0","16","3","26.1","4.10","3.76","2.05",".214","75.2%","34.8%","13.6%","90.6","5.13","4.99","6.42","5.91","-0.3","18510"
"Josh VanMeter","PIT","0","0","0","3","0","3.0","0.00","6.00","15.00",".500","40.0%","32.0%","50.0%","72.0","39.00","34.81","26.79","10.01","-0.3","15170"
"Ryan Burr","CHW","1","1","0","8","0","9.0","7.00","4.00","3.00",".200","64.1%","50.0%","30.0%","95.0","6.00","6.34","7.23","4.53","-0.3","17536"
"Carlos Hernandez","KCR","0","4","0","15","7","44.0","5.32","4.91","1.43",".348","59.1%","40.0%","10.8%","96.6","8.18","5.72","5.71","5.81","-0.3","22713"
"Jared Koenig","OAK","1","3","0","6","5","28.1","4.45","4.76","1.27",".253","70.0%","45.9%","12.1%","89.2","5.72","6.07","5.98","5.85","-0.3","27517"
"Tommy Milone","SEA","1","1","0","7","0","16.2","2.70","3.24","2.16",".189","71.4%","28.6%","12.9%","86.8","5.40","5.47","6.90","6.51","-0.3","7608"
"Tyler Gilbert","ARI","0","3","0","8","7","34.1","5.24","2.62","2.10",".234","70.1%","32.7%","15.4%","89.3","5.24","6.72","5.95","5.14","-0.3","17964"
"Dallas Keuchel","- - -","2","9","0","14","14","60.2","6.68","4.60","1.63",".384","51.1%","50.2%","17.2%","87.8","9.20","5.47","5.53","4.72","-0.3","9434"
"Ethan Roberts","CHC","0","1","0","9","0","7.2","10.57","7.04","3.52",".368","78.1%","36.4%","42.9%","93.7","8.22","8.93","8.60","4.85","-0.3","24930"
"Hunter Strickland","CIN","3","3","7","54","0","50.0","7.92","5.40","1.26",".301","70.3%","33.3%","10.3%","95.4","5.40","6.07","5.40","5.58","-0.3","7836"
"Ralph Garza","TBR","2","2","0","19","0","35.0","4.37","4.11","1.03",".298","83.3%","41.0%","10.5%","91.2","3.34","5.61","5.18","5.29","-0.3","17682"
"Chase Anderson","CIN","0","2","0","2","1","2.1","7.71","7.71","7.71",".375","-23.8%","50.0%","66.7%","94.9","27.00","10.97","15.12","5.86","-0.3","6895"
"T.J. McFarland","STL","0","0","0","28","0","32.2","4.41","3.03","1.38",".333","60.4%","53.0%","16.7%","","6.61","6.14","5.32","4.68","-0.4","3237"
"Greg Holland","TEX","0","1","0","5","0","4.2","9.64","1.93","5.79",".273","71.4%","50.0%","75.0%","93.8","7.71","11.38","9.98","2.88","-0.4","7196"
"Dauri Moreta","CIN","0","2","1","31","1","31.2","9.09","2.56","2.56",".238","66.9%","32.6%","20.5%","96.2","5.97","3.98","6.03","4.37","-0.4","21101"
"Jake Lemoine","OAK","0","0","0","9","0","16.1","7.16","3.86","2.20",".280","51.5%","40.7%","16.7%","93.3","7.71","3.82","6.00","4.97","-0.4","19785"
"James Kaprielian","OAK","3","9","0","22","22","109.0","6.28","4.21","1.32",".264","70.5%","36.7%","10.1%","94.0","4.79","4.76","5.20","5.42","-0.4","18331"
"Thomas Szapucki","- - -","0","1","0","4","1","5.1","15.19","5.06","8.44",".615","66.7%","27.8%","62.5%","95.2","16.88","8.45","13.62","3.63","-0.4","21065"
"Casey Lawrence","TOR","0","1","0","5","0","15.2","5.17","1.72","2.87",".300","58.8%","43.6%","26.3%","91.1","8.04","5.12","6.89","4.52","-0.4","11121"
"Jose Alvarez","SFG","2","1","1","21","0","15.1","8.80","5.28","1.76",".298","75.6%","46.8%","18.8%","91.2","5.28","7.24","5.86","4.85","-0.4","5358"
"Yohan Ramirez","- - -","1","0","0","18","0","22.1","8.06","6.04","1.61",".274","69.8%","39.1%","15.4%","94.3","6.45","5.87","6.21","5.59","-0.4","19444"
"Luis Cessa","CIN","3","2","0","40","4","48.2","6.66","3.33","1.85",".293","71.4%","54.1%","24.4%","94.1","5.18","5.09","5.48","4.05","-0.4","13345"
"Tayler Saucedo","TOR","0","0","0","4","0","2.2","0.00","3.38","10.13",".273","100.0%","50.0%","60.0%","93.0","13.50","24.90","18.87","7.00","-0.4","17888"
"Kirby Snead","OAK","1","0","0","37","0","36.0","7.25","5.25","1.25",".336","72.4%","41.9%","10.9%","93.7","5.75","4.76","5.15","5.22","-0.4","19179"
"Austin Pruitt","OAK","0","1","1","29","0","40.2","6.64","1.77","1.99",".248","65.0%","43.1%","16.7%","91.6","4.87","4.51","5.19","4.26","-0.4","15290"
"Bruce Zimmermann","BAL","2","5","0","14","13","67.2","6.12","1.46","2.39",".329","71.6%","38.5%","19.1%","90.9","5.85","6.59","5.80","4.38","-0.4","20370"
"Will Smith","- - -","0","1","5","54","0","48.2","9.80","4.44","1.66",".293","71.7%","34.5%","13.6%","92.2","4.07","3.95","4.95","4.54","-0.4","8048"
"Michael Pineda","DET","2","7","0","11","11","46.2","5.01","1.54","2.51",".294","73.2%","39.2%","18.3%","90.1","5.79","6.10","6.14","4.75","-0.4","5372"
"Colin Poche","TBR","4","1","7","51","0","47.1","8.56","3.42","1.71",".205","84.2%","33.1%","14.3%","93.5","2.85","3.60","4.90","4.38","-0.4","19403"
"Tyler Duffey","MIN","2","4","2","40","0","44.0","7.98","3.07","1.64",".303","74.3%","44.6%","23.5%","92.3","4.91","5.50","4.80","3.57","-0.4","13758"
"Jharel Cotton","MIN","2","2","0","25","0","35.0","7.97","4.11","1.80",".182","89.7%","29.5%","13.5%","92.9","2.83","3.79","5.49","5.07","-0.5","13654"
"Josiah Gray","WSN","7","9","0","24","24","128.1","9.96","4.00","2.38",".255","82.1%","30.9%","19.0%","94.4","4.91","4.15","5.82","4.43","-0.5","24580"
"Vladimir Gutierrez","CIN","1","6","0","10","8","36.2","7.12","5.89","1.96",".339","69.4%","33.6%","14.0%","93.0","7.61","5.72","6.83","6.28","-0.5","19278"
"Chris Mazza","TBR","1","0","0","2","0","5.1","8.44","10.13","5.06",".316","54.7%","40.9%","37.5%","91.3","11.81","13.54","13.06","7.95","-0.5","14151"
"Darwinzon Hernandez","BOS","0","1","0","7","0","6.2","12.15","10.80","5.40",".500","38.0%","33.3%","40.0%","94.3","21.60","10.08","12.72","7.12","-0.5","19848"
"Anderson Espinoza","CHC","0","2","0","7","0","18.1","9.33","7.85","1.96",".238","81.0%","43.5%","25.0%","94.0","5.40","5.47","7.16","5.60","-0.5","18593"
"Bryan Shaw","CLE","6","2","1","52","2","49.0","7.90","4.22","1.47",".282","70.5%","51.3%","17.0%","94.2","5.33","4.76","5.14","4.43","-0.5","8110"
"Anthony Castro","CLE","0","0","0","12","0","13.1","8.10","6.75","3.38",".368","63.6%","51.2%","41.7%","95.2","7.43","9.21","8.45","4.89","-0.5","19789"
"Anibal Sanchez","WSN","1","5","0","9","9","46.1","6.22","4.08","2.33",".220","78.4%","40.1%","19.7%","89.8","5.05","4.48","6.66","5.23","-0.5","3284"
"Kirk McCarty","CLE","2","2","0","7","2","24.1","6.29","3.70","2.96",".257","80.6%","38.5%","23.5%","92.5","5.55","6.03","7.23","5.01","-0.5","20555"
